,timepoint,centroid-0,centroid-1,centroid-2,size,min_intensity,max_intensity,mean_intensity,var_intensity,mean_background_intensity,SNR
3554,7.0,28.0,66.0,0.0,8.485281374238571,0.0,0.24521636962890625,0.012337582170470688,0.0012643763732687531,4.211874569163603e-05,292.9237793736268
3555,7.0,0.0,59.0,56.0,8.485281374238571,0.0,0.2479705810546875,0.017293243408203124,0.001358289693078647,0.007480690278202654,2.3117176042687437
3558,7.0,99.0,33.0,39.0,8.485281374238571,0.0,0.2209625244140625,0.02356299506293403,0.0021986188204447385,0.0015088104339967291,15.616935389634978
3560,7.0,99.0,0.0,25.0,8.485281374238571,0.0,0.2635383605957031,0.024890363709000517,0.0025969877207717602,0.01240231009090648,2.0069135126084636
3561,7.0,99.0,39.0,43.0,8.485281374238571,0.0,0.2209625244140625,0.016719479031032988,0.0017328530817902017,0.007246120866522731,2.307369603545729
3563,7.0,5.0,72.0,0.0,8.485281374238571,0.0,0.24721145629882812,0.01538041800506844,0.0015481347293176595,0.0008469974293428309,18.158754055489652
3567,7.0,82.0,64.0,99.0,8.485281374238571,0.0,0.1725006103515625,0.012898784038449122,0.0007953205546984071,0.00043761309455422795,29.47531552178162
3580,7.0,58.0,99.0,99.0,8.485281374238571,0.0,0.17900466918945312,0.016939603365384616,0.001153896632914283,1.4338000067349139e-05,1181.4481298517996
3581,7.0,99.0,12.0,0.0,8.485281374238571,0.0,0.1959991455078125,0.011897725507247546,0.0008433278264688495,0.004933866907338627,2.411440302443279
3595,7.0,0.0,15.0,61.0,8.485281374238571,0.0,0.12523651123046875,0.011169348822699652,0.0005732571003084749,0.0067484915530334755,1.6550882126656856
3597,7.0,0.0,87.0,99.0,8.485281374238571,0.0,0.19575881958007812,0.011971087495157542,0.0011829260467941202,0.007747625132076076,1.5451299322157233
3606,7.0,69.0,99.0,22.0,8.485281374238571,0.0,0.17873382568359375,0.012601710548085615,0.0011657372091646015,0.0010792002958409925,11.676896862102351
3607,7.0,0.0,14.0,68.0,8.485281374238571,0.0,0.12523651123046875,0.012586890326605902,0.0006528118628445139,0.005226284732639229,2.4083820477667754
3610,7.0,69.0,99.0,28.0,8.485281374238571,0.0,0.17873382568359375,0.012401580810546875,0.0011680656731367295,0.0031548331765567554,3.930978316920768
3619,7.0,50.0,0.0,63.0,8.485281374238571,0.0,0.11034393310546875,0.011016845703125,0.000468588210950213,2.1822312298943015e-05,504.8431876606684
3620,7.0,0.0,80.0,99.0,8.485281374238571,0.0,0.19575881958007812,0.01193193167694344,0.0011836715066619993,0.00359345604391659,3.3204612860488907
3622,7.0,99.0,79.0,52.0,8.485281374238571,0.0,0.17966079711914062,0.01777011447482639,0.0012326494807210738,0.0041898129934287934,4.241266734982356
3623,7.0,0.0,96.0,90.0,8.485281374238571,0.0,0.1779632568359375,0.012310589061063878,0.000887526478731677,0.003545592431308461,3.472082395133271
3628,7.0,99.0,48.0,0.0,8.485281374238571,0.0,0.11198806762695312,0.011216407965037449,0.0005805165033620702,0.0020659166223862594,5.429264590592148
3633,7.0,99.0,73.0,56.0,8.485281374238571,0.0,0.17966079711914062,0.017541571723090277,0.0012380842733047443,0.0041582613106233525,4.218487106203692
3635,7.0,99.0,29.0,43.0,8.485281374238571,0.0,0.22082138061523438,0.01658169216579861,0.001499190888857975,0.005003682102065489,3.3138980110174847
3636,7.0,99.0,5.0,31.0,8.485281374238571,0.0,0.2635383605957031,0.013181551538332545,0.0014203909235442976,0.0153737914896457,0.8574040793522121
3637,7.0,0.0,67.0,7.0,8.485281374238571,0.0,0.19573974609375,0.013771421259099787,0.00111848760987549,0.0028817918565538195,4.778770273703352
3643,7.0,0.0,70.0,0.0,8.485281374238571,0.0,0.19573974609375,0.01589300612772792,0.0014629265398659066,0.005593243767233456,2.8414649511313823
3669,7.0,0.0,3.0,38.0,8.485281374238571,0.0,0.11191558837890625,0.016364108814912685,0.0006721675799672965,0.006723394149389023,2.433905918843051
3770,7.0,99.0,67.0,54.0,8.485281374238571,0.0,0.17966079711914062,0.01233183119032118,0.0008066901827047086,0.006164625466588032,2.0004185586227585
3802,7.0,0.0,32.0,23.0,8.485281374238571,0.0,0.18039703369140625,0.010949062771267361,0.0008598271564620742,0.008079258792371634,1.3552063441271829
3820,7.0,6.0,63.0,0.0,8.485281374238571,0.0,0.21824264526367188,0.011157295920632103,0.0009972981674200277,0.0063326667336856615,1.7618637439552214
4023,8.0,0.0,47.0,99.0,8.485281374238571,0.0,0.4767608642578125,0.05058165621166387,0.00980745241688999,0.01021109188304228,4.953599163637497
4024,8.0,0.0,0.0,72.0,8.485281374238571,0.0,0.46856689453125,0.023111926622627194,0.005762878466426085,0.00212552687701057,10.873504763737815
4025,8.0,0.0,37.0,99.0,8.485281374238571,0.0,0.3812065124511719,0.038448554425200156,0.007254855659013319,0.019036506204044117,2.0197274653808135
4026,8.0,32.0,99.0,3.0,8.485281374238571,0.0,0.5424079895019531,0.03338866181425996,0.008682494911921858,3.649841001884422e-05,914.7977075445563
4027,8.0,50.0,99.0,99.0,8.485281374238571,0.0,0.3913993835449219,0.025142728365384615,0.004860112934969863,0.0008214314778645834,30.608430578709214
4028,8.0,84.0,0.0,34.0,8.485281374238571,0.0,0.47209930419921875,0.02115564898025891,0.00519998792107623,5.8656580307904413e-05,360.6696617703782
4029,8.0,99.0,65.0,0.0,8.485281374238571,0.0,0.4492607116699219,0.025667080209274922,0.005044807776661145,0.0024125155280618105,10.639135753002005
4030,8.0,10.0,99.0,39.0,8.485281374238571,0.0,0.37137603759765625,0.02476797813226369,0.004714695644520575,0.003189681558048024,7.765031612566631
4031,8.0,82.0,0.0,0.0,8.485281374238571,0.0,0.33937835693359375,0.012102801983173078,0.0023783413362455106,0.001725317417890176,7.01482629090543
4032,8.0,99.0,0.0,73.0,8.485281374238571,0.0,0.4307975769042969,0.020424708847172002,0.004240859890202388,0.005964873818790212,3.4241644446578614
4033,8.0,78.0,99.0,29.0,8.485281374238571,0.0,0.3945732116699219,0.01784736065825155,0.0035975062778904766,0.0004038418040556066,44.193940496051454
4034,8.0,0.0,8.0,0.0,8.485281374238571,0.0,0.331268310546875,0.013710873186095688,0.0022693160756062994,0.0029097442626953127,4.712054376007336
4035,8.0,11.0,93.0,99.0,8.485281374238571,0.0,0.316192626953125,0.011589151568117394,0.0019155417253888065,0.00023367121356174285,49.59597458099047
4036,8.0,11.0,99.0,51.0,8.485281374238571,0.0,0.3499870300292969,0.017798652333661544,0.003083845157509639,0.0058452830595128675,3.044959868058955
4038,8.0,99.0,0.0,15.0,8.485281374238571,0.0,0.23685073852539062,0.016772877086292614,0.0018234057652606237,0.0005823809229685161,28.800526296084335
4039,8.0,24.0,0.0,33.0,8.485281374238571,0.0,0.22261810302734375,0.023313538102079027,0.0023289911053826465,1.2341667624080883e-06,18890.10368144252
4041,8.0,99.0,19.0,95.0,8.485281374238571,0.0,0.38091278076171875,0.019295316129117397,0.0033227884646229943,0.005234531327789905,3.6861592606542213
4042,8.0,0.0,24.0,89.0,8.485281374238571,0.0,0.301025390625,0.015539076063368056,0.002472017306272791,0.007373315574478929,2.1074747047519664
4043,8.0,99.0,28.0,43.0,8.485281374238571,0.0,0.29759979248046875,0.02140558878580729,0.0024981927515318,0.006442173417792262,3.3227278121213635
4044,8.0,26.0,99.0,88.0,8.485281374238571,0.0,0.27277374267578125,0.012193884731324251,0.0015649980209140556,0.0034108096606110874,3.575070421590037
4045,8.0,0.0,99.0,99.0,8.485281374238571,0.0,0.3424530029296875,0.012158379187950721,0.0024120651234902954,0.0029939892648280352,4.060929453148543
4046,8.0,96.0,0.0,95.0,8.485281374238571,0.0,0.29843902587890625,0.021954045151219223,0.003026509832205332,0.0011867009676419771,18.500065096300375
4048,8.0,99.0,80.0,70.0,8.485281374238571,0.0,0.288818359375,0.020010562472873264,0.0024987889475281133,0.004070201552057841,4.916356651369312
4049,8.0,94.0,0.0,56.0,8.485281374238571,0.0,0.2893714904785156,0.013395136052911932,0.001897873748036117,0.0009527991799747243,14.058719124073214
4050,8.0,99.0,55.0,42.0,8.485281374238571,0.0,0.31343841552734375,0.016446634928385415,0.001995384365847955,0.0040929288749235225,4.018304600685915
4051,8.0,99.0,45.0,99.0,8.485281374238571,0.0,0.3141517639160156,0.012695848449202608,0.0022060469232373045,0.0045328589046702665,2.8008479231775563
4052,8.0,56.0,74.0,99.0,8.485281374238571,0.0,0.2878303527832031,0.0103138379814211,0.0014934631124276449,0.0010235169354607077,10.076861089532057
4053,8.0,0.0,99.0,68.0,8.485281374238571,0.0,0.31371307373046875,0.021052904365476497,0.002695107698529463,0.019216010149787455,1.0955918633145267
4054,8.0,52.0,72.0,0.0,8.485281374238571,0.0,0.28804779052734375,0.012096562661415289,0.0018596880887877252,0.0010535632862764246,11.481571936858
4055,8.0,99.0,47.0,36.0,8.485281374238571,0.0,0.28731536865234375,0.013853318956163194,0.0017951046867733015,0.005795932677854975,2.3901794113471637
4056,8.0,90.0,75.0,0.0,8.485281374238571,0.0,0.287872314453125,0.012354953229919937,0.0015655304525308282,0.0028342190910788144,4.359208950645082
4058,8.0,31.0,99.0,33.0,8.485281374238571,0.0,0.31441497802734375,0.018108809289853436,0.002194205505919205,0.00038001116584329047,47.653361052346476
4059,8.0,39.0,99.0,31.0,8.485281374238571,0.0,0.2826881408691406,0.012275790380052299,0.0017932139784114052,0.001275028901941636,9.627852640327221
4060,8.0,51.0,0.0,0.0,8.485281374238571,0.0,0.26290130615234375,0.017133507361778846,0.0019688681641265686,0.004557072431191631,3.7597619130443793
4061,8.0,70.0,19.0,58.0,8.485281374238571,0.0,0.2303009033203125,0.010833011203342013,0.0012154682833534656,0.0013356036450489458,8.110947617955189
4062,8.0,99.0,96.0,0.0,8.485281374238571,0.0,0.2622718811035156,0.018811949006803743,0.0020148290442151837,0.009926513211811008,1.895121540202097
4064,8.0,13.0,59.0,99.0,8.485281374238571,0.0,0.24606704711914062,0.012744745932334711,0.001389854132150821,0.0015589209163890166,8.175363995920854
4065,8.0,58.0,0.0,26.0,8.485281374238571,0.0,0.24682235717773438,0.011132894468701575,0.0012373544473840037,1.3048508588005514e-05,853.19286825892
4066,8.0,25.0,99.0,79.0,8.485281374238571,0.0,0.24650192260742188,0.011840347416144757,0.001324237084869174,0.0013934976914349725,8.496854705192948
4068,8.0,88.0,99.0,62.0,8.485281374238571,0.0,0.24647140502929688,0.01459424357768918,0.0014133035769864466,0.0016321294447954964,8.94184197474473
4069,8.0,0.0,53.0,31.0,8.485281374238571,0.0,0.17913055419921875,0.017355719672309027,0.0012386330465119283,0.002631767686591091,6.594700497592081
4071,8.0,99.0,94.0,45.0,8.485281374238571,0.0,0.24486160278320312,0.010606457488705414,0.0013192057513579456,0.0045374843561760735,2.3375193512829906
4073,8.0,46.0,0.0,11.0,8.485281374238571,0.0,0.17438888549804688,0.013220290507166839,0.0012154294626368304,0.000326653049416738,40.47196415515666
4074,8.0,0.0,83.0,27.0,8.485281374238571,0.0,0.2459259033203125,0.011557888454861111,0.001296034467431291,0.0046656907322895095,2.477208438800554
4075,8.0,0.0,91.0,58.0,8.485281374238571,0.0,0.24734115600585938,0.015063374837239584,0.0015284494223590525,0.0037962750690739328,3.9679355587144425
4076,8.0,16.0,0.0,60.0,8.485281374238571,0.0,0.24543380737304688,0.010789130344863765,0.0013621688884024332,0.0003863727345186121,27.924150388888368
4078,8.0,0.0,96.0,30.0,8.485281374238571,0.0,0.24584579467773438,0.012330380608053769,0.0015199016002322035,0.005389991173377404,2.287643933251095
4080,8.0,99.0,28.0,72.0,8.485281374238571,0.0,0.21833419799804688,0.01360838148328993,0.0012886058011115243,0.004942078188241246,2.7535747037892957
4081,8.0,0.0,93.0,76.0,8.485281374238571,0.0,0.246612548828125,0.018409331262959124,0.0015910517032964814,0.005006567779677866,3.6770362597874633
4083,8.0,99.0,30.0,52.0,8.485281374238571,0.0,0.262664794921875,0.01583587646484375,0.001552262541330937,0.007649352751582502,2.07022436788101
4084,8.0,0.0,99.0,57.0,8.485281374238571,0.0,0.24734115600585938,0.021868240734762397,0.0019592940608022737,0.007669336655560662,2.8513862041649722
4089,8.0,0.0,43.0,0.0,8.485281374238571,0.0,0.196075439453125,0.015696249717523245,0.0009919169976619591,0.0007625467637005975,20.58398312694976
4094,8.0,0.0,99.0,75.0,8.485281374238571,0.0,0.31371307373046875,0.03783328474060563,0.004118277583971761,0.005195034251493566,7.2825861984891835
4096,8.0,36.0,0.0,99.0,8.485281374238571,0.0,0.1945343017578125,0.010898942213792067,0.0008607812063388263,0.0006552290642398527,16.633789324403974
4113,8.0,65.0,99.0,24.0,8.485281374238571,0.0,0.12606430053710938,0.014336452011234504,0.0007502718324969793,1.0984084185431985e-05,1305.2023062831865
4115,8.0,99.0,99.0,9.0,8.485281374238571,0.0,0.1946258544921875,0.017771098239362734,0.001127515077099646,0.009433832708394752,1.8837622829106366
4116,8.0,0.0,0.0,94.0,8.485281374238571,0.0,0.19537734985351562,0.02017632970270121,0.0015368293435228369,0.007892853623136468,2.5562782063457963
4117,8.0,62.0,99.0,93.0,8.485281374238571,0.0,0.17994308471679688,0.011246503981868777,0.0008181799128876444,0.0019749880887338245,5.69446673933055
4128,8.0,99.0,34.0,68.0,8.485281374238571,0.0,0.21833419799804688,0.01167387220594618,0.0011941794323188793,0.003693758723247482,3.1604317121402925
4140,8.0,0.0,4.0,96.0,8.485281374238571,0.0,0.19537734985351562,0.015755590731210082,0.0012564488623873276,0.007990006213536079,1.971912200082914
4141,8.0,0.0,99.0,83.0,8.485281374238571,0.0,0.19490814208984375,0.012941502342539385,0.0010594928303875196,0.01408233642578125,0.9189882950706048
4154,8.0,90.0,66.0,0.0,8.485281374238571,0.0,0.21665573120117188,0.010412105844040547,0.0009536129648279553,0.0026300093706916362,3.9589615003167786
4203,8.0,0.0,56.0,92.0,8.485281374238571,0.0,0.11161041259765625,0.010879013755104758,0.00046034049639455,0.008422289139185196,1.2916932172857265
4307,8.0,99.0,24.0,57.0,8.485281374238571,0.0,0.21718215942382812,0.010486365424262152,0.0008607850030484253,0.013121162552431405,0.7991948413381241
4518,9.0,99.0,76.0,0.0,8.485281374238571,0.0,0.4827003479003906,0.021085029791209322,0.005469262839999491,0.0042545542997472425,4.9558727673218215
4519,9.0,0.0,95.0,0.0,8.485281374238571,0.0,0.5008277893066406,0.025159392694030145,0.006472105650330921,0.0058127733377309945,4.328294126096282
4520,9.0,3.0,0.0,99.0,8.485281374238571,0.0,0.4984626770019531,0.02160668006310096,0.005917724461436613,0.0010236981271327227,21.10649564595682
4521,9.0,99.0,22.0,32.0,8.485281374238571,0.0,0.37578582763671875,0.020852525499131944,0.003927913517051917,0.004289736230689359,4.861027433330313
4522,9.0,99.0,57.0,0.0,8.485281374238571,0.0,0.3015251159667969,0.015208126099641658,0.002470338066289195,0.004094707264619715,3.7140936132473614
4523,9.0,64.0,0.0,0.0,8.485281374238571,0.0,0.33132171630859375,0.02724938025841346,0.0044697669380724695,7.497853246228448e-06,3634.2909581646422
4524,9.0,99.0,99.0,79.0,8.485281374238571,0.0,0.430328369140625,0.018426374955610794,0.004210209593269204,0.002067274205824908,8.913367614074247
4525,9.0,0.0,0.0,63.0,8.485281374238571,0.0,0.3786468505859375,0.018074004118107567,0.003577586124512558,0.0022045359892003675,8.198552532890785
4526,9.0,0.0,41.0,21.0,8.485281374238571,0.0,0.4217796325683594,0.018653649224175346,0.003811339745314126,0.0035790880042386344,5.211844246937836
4528,9.0,0.0,11.0,0.0,8.485281374238571,0.0,0.3526802062988281,0.014393136521016271,0.0027534516402609923,0.006795295297283016,2.118103171582716
4529,9.0,0.0,99.0,59.0,8.485281374238571,0.0,0.38265228271484375,0.03188156884563856,0.004591428767815791,0.006486275616814108,4.915234986776274
4531,9.0,6.0,43.0,0.0,8.485281374238571,0.0,0.3376197814941406,0.013875756381956999,0.002505722483810164,0.00153656005859375,9.030402882303216
4532,9.0,27.0,75.0,0.0,8.485281374238571,0.0,0.3121528625488281,0.014826877058044937,0.0023015220973020122,0.001418921526740579,10.449398912217456
4533,9.0,99.0,8.0,62.0,8.485281374238571,0.0,0.3544578552246094,0.01843231201171875,0.0030403644364275454,0.0003017177426718115,61.09124325435576
4534,9.0,55.0,0.0,99.0,8.485281374238571,0.0,0.27725982666015625,0.019590289776141828,0.0031202164076106105,0.00021127722729211566,92.72314876158397
4535,9.0,0.0,99.0,50.0,8.485281374238571,0.0,0.35363006591796875,0.03037961849496384,0.004065118582467796,0.0077147876515108,3.9378424743828884
4536,9.0,64.0,99.0,99.0,8.485281374238571,0.0,0.31356048583984375,0.015393829345703125,0.002223837431520224,0.0036286321179620153,4.242322959525838
4537,9.0,0.0,33.0,51.0,8.485281374238571,0.0,0.31374359130859375,0.01245176527235243,0.0018900519161611608,0.007482902113213597,1.664028886648754
4538,9.0,71.0,36.0,0.0,8.485281374238571,0.0,0.25959014892578125,0.01688530031314566,0.0019668085801392535,0.00017830343807444853,94.69980217709207
4539,9.0,88.0,0.0,85.0,8.485281374238571,0.0,0.22412109375,0.011751096110698606,0.0011948415502751842,0.0008840034344444977,13.293043502803721
4540,9.0,99.0,89.0,35.0,8.485281374238571,0.0,0.2877349853515625,0.012432267930772569,0.0018639272689117972,0.0007211378891102589,17.23979299730253
4541,9.0,23.0,99.0,45.0,8.485281374238571,0.0,0.2872657775878906,0.011252600299425361,0.0018556993420106493,0.00010636273552389706,105.79457404888934
4542,9.0,99.0,55.0,50.0,8.485281374238571,0.0,0.28774261474609375,0.012423163519965278,0.0020306983961781233,0.0004718217505029885,26.33020522415825
4543,9.0,61.0,52.0,99.0,8.485281374238571,0.0,0.2878227233886719,0.01128343314178719,0.001863304400104137,0.0010395723230698529,10.853918377191167
4544,9.0,0.0,15.0,49.0,8.485281374238571,0.0,0.28681182861328125,0.015483720567491319,0.001947552294245013,0.00282172514139967,5.487324169288464
4545,9.0,62.0,90.0,99.0,8.485281374238571,0.0,0.2885246276855469,0.010833992445764462,0.00151492383041839,0.0011276676969708137,9.607433532828127
4546,9.0,70.0,99.0,32.0,8.485281374238571,0.0,0.2878379821777344,0.016212274220364153,0.0019016826786185624,0.0012591193704044117,12.875883416166486
4547,9.0,0.0,46.0,50.0,8.485281374238571,0.0,0.28438568115234375,0.01039399888780382,0.001401737081075524,0.00421142578125,2.468047504025765
4548,9.0,14.0,99.0,52.0,8.485281374238571,0.0,0.2631492614746094,0.014019170083290289,0.002050686429527155,5.1161822150735295e-05,274.01623894446857
4549,9.0,99.0,85.0,99.0,8.485281374238571,0.0,0.19743728637695312,0.020004177881666453,0.001707596139957042,0.0055689314391715395,3.592103458296906
4550,9.0,99.0,40.0,0.0,8.485281374238571,0.0,0.3146247863769531,0.012315292988926911,0.0022166637249314515,0.007262386995203355,1.6957638028737505
4551,9.0,60.0,21.0,0.0,8.485281374238571,0.0,0.2674751281738281,0.015338897705078125,0.0017904051919159871,0.0009769551894244027,15.7007177720356
4552,9.0,91.0,38.0,0.0,8.485281374238571,0.0,0.10993194580078125,0.010919618212487086,0.0006333185953735849,2.552481258616728e-05,427.80405049495954
4553,9.0,44.0,12.0,0.0,8.485281374238571,0.0,0.25604248046875,0.012679107918227014,0.0017388039923463988,0.00018065405673668033,70.18446276414353
4554,9.0,0.0,69.0,18.0,8.485281374238571,0.0,0.220550537109375,0.012436387803819445,0.0012645699622236008,0.0030950982886624625,4.018091396119699
4555,9.0,92.0,99.0,0.0,8.485281374238571,0.0,0.26288604736328125,0.016453082744891826,0.001995746142708989,0.0023570444392061784,6.980387162506367
4556,9.0,0.0,93.0,18.0,8.485281374238571,0.0,0.21994781494140625,0.016749250945321755,0.0012954552281992742,0.004950023018191214,3.383671325116806
4558,9.0,63.0,64.0,99.0,8.485281374238571,0.0,0.24721908569335938,0.011144842983277376,0.0012442277701479253,0.0028299556058995865,3.938168839130836
4559,9.0,0.0,22.0,23.0,8.485281374238571,0.0,0.18697738647460938,0.014022386338975694,0.0009419674393329999,0.0017283623477062546,8.113105656105674
4561,9.0,18.0,31.0,0.0,8.485281374238571,0.0,0.24535369873046875,0.010530235353580192,0.0013741979344916713,0.0037340612972483916,2.8200488731504922
4564,9.0,14.0,0.0,14.0,8.485281374238571,0.0,0.15736007690429688,0.011630066170180139,0.0009970164763231735,0.0005882707841557228,19.769919709460723
4566,9.0,99.0,17.0,0.0,8.485281374238571,0.0,0.19556427001953125,0.013012689007215264,0.0011987882826047793,0.003852631064022289,3.377610986095704
4567,9.0,99.0,43.0,81.0,8.485281374238571,0.0,0.24692153930664062,0.012413669162326389,0.0012877927951813663,0.00507213983191065,2.4474225028709866
4570,9.0,43.0,59.0,23.0,8.485281374238571,0.0,0.24174880981445312,0.01040652804904514,0.0011863806256495503,0.0005036664296345538,20.661547875239222
4572,9.0,15.0,95.0,0.0,8.485281374238571,0.0,0.19521713256835938,0.014047256623855744,0.0013362574426106844,0.0011078394376314604,12.679866907327755
4576,9.0,94.0,99.0,10.0,8.485281374238571,0.0,0.180145263671875,0.012138272119947701,0.001028334278982493,0.001902863970794131,6.378948945510793
4577,9.0,99.0,95.0,98.0,8.485281374238571,0.0,0.245941162109375,0.024776526859828403,0.002374170543714859,0.0069840749104817705,3.547574614734378
4578,9.0,39.0,99.0,95.0,8.485281374238571,0.0,0.21630477905273438,0.012327714399857954,0.0013925535217642912,0.0,inf
4580,9.0,0.0,25.0,0.0,8.485281374238571,0.0,0.15147018432617188,0.017723997762380553,0.0010632964876763245,0.006775631624109605,2.6158443589692184
4582,9.0,23.0,0.0,45.0,8.485281374238571,0.0,0.1633758544921875,0.01094862252227531,0.0007099659978253543,0.0013460159301757813,8.13409579843939
4585,9.0,9.0,0.0,29.0,8.485281374238571,0.0,0.17977142333984375,0.010487926892997804,0.000927146346852543,5.060083725873162e-05,207.267852888897
4598,9.0,0.0,19.0,85.0,8.485281374238571,0.0,0.17847824096679688,0.012158389621310764,0.0008076252549047364,0.0002813907252583758,43.20821025691877
4606,9.0,80.0,96.0,0.0,8.485281374238571,0.0,0.17883682250976562,0.013648441859654017,0.0009751703712235392,0.0008178020841512249,16.68917470884092
4614,9.0,62.0,99.0,40.0,8.485281374238571,0.0,0.18000411987304688,0.010332879941325541,0.0007728253356153734,0.0022260104908662683,4.641882858918794
4621,9.0,44.0,99.0,5.0,8.485281374238571,0.0,0.17864990234375,0.010340024840156987,0.0009091780831090943,0.0027592860230612097,3.7473552048386587
4635,9.0,93.0,99.0,20.0,8.485281374238571,0.0,0.18003082275390625,0.010933079995399664,0.0010895373664830733,0.002610139285816866,4.188696003622681
4645,9.0,99.0,0.0,60.0,8.485281374238571,0.0,0.3544578552246094,0.025481988575832903,0.00419898887574058,0.003563084321863511,7.151665881009994
4663,9.0,72.0,0.0,0.0,8.485281374238571,0.0,0.11956405639648438,0.011970754770132212,0.0006955184073245274,0.0005447343848217493,21.975397741872566
4671,9.0,0.0,31.0,5.0,8.485281374238571,0.0,0.15147018432617188,0.012644931523486821,0.0008025287281663991,0.000995903371650482,12.696946193214249
4833,9.0,0.0,93.0,65.0,8.485281374238571,0.0,0.38265228271484375,0.010351027357634775,0.0014243456758773634,0.007538902385352438,1.3730151723075894
4858,9.0,0.0,92.0,55.0,8.485281374238571,0.0,0.38265228271484375,0.016554242914373223,0.0026557433153684843,0.006053264324481671,2.7347629356645897
